algorithm,model,baseline_strategy,metric,source_file,source_row,baseline_repetition,k,llm_metric,baseline_metric,delta,graph_source,pair_name,decoding_algorithm
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/000/rep_02/raw_row.json,15,0.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/000/rep_02/raw_row.json,15,1.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/000/rep_02/raw_row.json,15,2.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/000/rep_02/raw_row.json,15,3.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/000/rep_02/raw_row.json,15,4.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,wordnet-ontology-match,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/000/rep_02/raw_row.json,15,,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/000/rep_02/raw_row.json,16,0.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/000/rep_02/raw_row.json,16,1.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/000/rep_02/raw_row.json,16,2.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/000/rep_02/raw_row.json,16,3.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/000/rep_02/raw_row.json,16,4.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,wordnet-ontology-match,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/000/rep_02/raw_row.json,16,,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/000/rep_02/raw_row.json,17,0.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/000/rep_02/raw_row.json,17,1.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/000/rep_02/raw_row.json,17,2.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/000/rep_02/raw_row.json,17,3.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/000/rep_02/raw_row.json,17,4.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,wordnet-ontology-match,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/000/rep_02/raw_row.json,17,,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/000/rep_03/raw_row.json,18,0.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/000/rep_03/raw_row.json,18,1.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/000/rep_03/raw_row.json,18,2.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/000/rep_03/raw_row.json,18,3.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/000/rep_03/raw_row.json,18,4.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,wordnet-ontology-match,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/000/rep_03/raw_row.json,18,,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/000/rep_03/raw_row.json,19,0.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/000/rep_03/raw_row.json,19,1.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/000/rep_03/raw_row.json,19,2.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/000/rep_03/raw_row.json,19,3.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/000/rep_03/raw_row.json,19,4.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,wordnet-ontology-match,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/000/rep_03/raw_row.json,19,,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/000/rep_03/raw_row.json,20,0.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/000/rep_03/raw_row.json,20,1.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/000/rep_03/raw_row.json,20,2.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/000/rep_03/raw_row.json,20,3.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/000/rep_03/raw_row.json,20,4.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,wordnet-ontology-match,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/000/rep_03/raw_row.json,20,,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/000/rep_03/raw_row.json,21,0.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/000/rep_03/raw_row.json,21,1.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/000/rep_03/raw_row.json,21,2.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/000/rep_03/raw_row.json,21,3.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/000/rep_03/raw_row.json,21,4.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,wordnet-ontology-match,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/000/rep_03/raw_row.json,21,,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/000/rep_03/raw_row.json,22,0.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/000/rep_03/raw_row.json,22,1.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/000/rep_03/raw_row.json,22,2.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/000/rep_03/raw_row.json,22,3.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/000/rep_03/raw_row.json,22,4.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,wordnet-ontology-match,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/000/rep_03/raw_row.json,22,,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/000/rep_03/raw_row.json,23,0.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/000/rep_03/raw_row.json,23,1.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/000/rep_03/raw_row.json,23,2.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/000/rep_03/raw_row.json,23,3.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/000/rep_03/raw_row.json,23,4.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,wordnet-ontology-match,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/000/rep_03/raw_row.json,23,,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/000/rep_04/raw_row.json,24,0.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/000/rep_04/raw_row.json,24,1.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/000/rep_04/raw_row.json,24,2.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/000/rep_04/raw_row.json,24,3.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/000/rep_04/raw_row.json,24,4.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,wordnet-ontology-match,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/000/rep_04/raw_row.json,24,,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/000/rep_04/raw_row.json,25,0.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/000/rep_04/raw_row.json,25,1.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/000/rep_04/raw_row.json,25,2.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/000/rep_04/raw_row.json,25,3.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/000/rep_04/raw_row.json,25,4.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,wordnet-ontology-match,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/000/rep_04/raw_row.json,25,,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/000/rep_04/raw_row.json,26,0.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/000/rep_04/raw_row.json,26,1.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/000/rep_04/raw_row.json,26,2.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/000/rep_04/raw_row.json,26,3.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/000/rep_04/raw_row.json,26,4.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,wordnet-ontology-match,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/000/rep_04/raw_row.json,26,,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/000/rep_04/raw_row.json,27,0.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/000/rep_04/raw_row.json,27,1.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/000/rep_04/raw_row.json,27,2.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/000/rep_04/raw_row.json,27,3.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/000/rep_04/raw_row.json,27,4.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,wordnet-ontology-match,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/000/rep_04/raw_row.json,27,,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/000/rep_04/raw_row.json,28,0.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/000/rep_04/raw_row.json,28,1.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/000/rep_04/raw_row.json,28,2.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/000/rep_04/raw_row.json,28,3.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/000/rep_04/raw_row.json,28,4.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,wordnet-ontology-match,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/000/rep_04/raw_row.json,28,,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/000/rep_04/raw_row.json,29,0.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/000/rep_04/raw_row.json,29,1.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/000/rep_04/raw_row.json,29,2.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/000/rep_04/raw_row.json,29,3.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/000/rep_04/raw_row.json,29,4.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,wordnet-ontology-match,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/000/rep_04/raw_row.json,29,,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/001/rep_00/raw_row.json,30,0.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/001/rep_00/raw_row.json,30,1.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
